matchurl,home_team,away_team,event,player_name,team,minute,is_home,home_team_goals,away_team_goals,team_against
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute In","Brent Ooghe","K. FC Varsenare A",69,0,5,1,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Timon Bogaert","K. FC Varsenare A",69,0,5,1,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Bavo Butaye","K. FC Varsenare A",69,0,5,1,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Eleazar Osei-Berkoe","K. FC Varsenare A",69,0,5,1,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute In","Emiel Deny","S.V. Wevelgem City A",81,1,5,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Noah Halleumieux","S.V. Wevelgem City A",81,1,5,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Goal","Briek Crevits","K. FC Varsenare A",81,0,5,2,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Goal","Jordy Beirlaen","S.V. Wevelgem City A",84,1,6,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute In","Jens Couckuyt","S.V. Wevelgem City A",86,1,6,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Tibo Margo","S.V. Wevelgem City A",86,1,6,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute In","Ahmad Hussein","S.V. Wevelgem City A",89,1,6,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124572","S.V. Wevelgem City A","K. FC Varsenare A","Substitute Out","Medjon Hoxha","S.V. Wevelgem City A",89,1,6,2,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Goal","Jelle Duthoo","K. FC Marke A",9,0,0,1,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Yellow Card","Dylan David Bourquin","FC Sp. Heestert A",21,1,0,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Goal","Stijn Delbeke","FC Sp. Heestert A",25,1,1,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Joren De Waele","FC Sp. Heestert A",55,1,1,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","August Laverge","FC Sp. Heestert A",55,1,1,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Lander Denduyver","K. FC Marke A",60,0,1,1,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Gerben Neirijnck","K. FC Marke A",60,0,1,1,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Goal","Jarne Wullaert","K. FC Marke A",67,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Yellow Card","Imad Zmimer","FC Sp. Heestert A",69,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Damien Kontogom","K. FC Marke A",70,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Thomas Menghis","K. FC Marke A",70,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Quentin Beukenne","FC Sp. Heestert A",77,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Jenci Dejonghe","FC Sp. Heestert A",77,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Benjamin Bonte","K. FC Marke A",77,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Lucas Coornaert","K. FC Marke A",77,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Jelle Duthoo","K. FC Marke A",77,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Lucas Vantieghem","K. FC Marke A",77,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute In","Karim Tajeddine","FC Sp. Heestert A",81,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Substitute Out","Emmanuel Abew Asamoah","FC Sp. Heestert A",81,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Yellow Card","Benjamin Bonte","K. FC Marke A",89,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Yellow Card","Aaron Balcaen","FC Sp. Heestert A",90,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124576","FC Sp. Heestert A","K. FC Marke A","Yellow Card","Amaury Demuynck","K. FC Marke A",90,0,1,2,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Goal","Arthur Bracke","Zwevegem Sport",3,0,0,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Goal","Xanthi Ego","Zwevegem Sport",16,0,0,2,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Goal","Gilles Garrevoet","Zwevegem Sport",19,0,0,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Seppe Jeroen Lecour","K.S.C. Wielsbeke",25,1,0,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Goal","Lars Vandenbroucke","K.S.C. Wielsbeke",31,1,1,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Goal","Alessio Van Den Broucke","K.S.C. Wielsbeke",32,1,2,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Nathan Leyder","Zwevegem Sport",51,0,2,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Penalty","Seppe Jeroen Lecour","K.S.C. Wielsbeke",56,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Jules Vermeersch","K.S.C. Wielsbeke",62,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute In","Tom Dekampener","Zwevegem Sport",70,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute In","Lowie Smet","Zwevegem Sport",70,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute Out","Arthur Bracke","Zwevegem Sport",70,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute Out","Xanthi Ego","Zwevegem Sport",70,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Kenneth Deceuninck","Zwevegem Sport",75,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Jonas Defraeye","Zwevegem Sport",75,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute In","Ilyes Sliti","K.S.C. Wielsbeke",77,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute Out","Alessio Van Den Broucke","K.S.C. Wielsbeke",77,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Ian Maes","K.S.C. Wielsbeke",82,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute In","Jules De Clerck","K.S.C. Wielsbeke",90,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Substitute Out","Ian Maes","K.S.C. Wielsbeke",90,1,3,3,"Zwevegem Sport"
"https://www.rbfa.be/nl/wedstrijd/7124574","K.S.C. Wielsbeke","Zwevegem Sport","Yellow Card","Lowie Smet","Zwevegem Sport",90,0,3,3,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Wolfgang Constandt","K. WS Oudenburg",8,0,0,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Own Goal","Dwight Grymonprez","K. RC Bissegem",10,1,1,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Rutger Sturm","K. RC Bissegem",25,1,2,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Wolfgang Constandt","K. WS Oudenburg",26,0,2,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Rutger Sturm","K. RC Bissegem",28,1,3,1,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Dwight Grymonprez","K. WS Oudenburg",44,0,3,2,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Yannick Laleman","K. WS Oudenburg",58,0,3,3,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Stefan Schwarz","K. WS Oudenburg",61,0,3,3,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute In","Arne Derycke","K. RC Bissegem",63,1,3,3,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute In","Yari Vercaemere","K. RC Bissegem",63,1,3,3,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute Out","Orry Vancraeyveldt","K. RC Bissegem",63,1,3,3,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute Out","Kenzie Vandeputte","K. RC Bissegem",63,1,3,3,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Wolfgang Constandt","K. WS Oudenburg",63,0,3,4,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Gilles Hamers","K. RC Bissegem",72,1,3,4,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Xavier Stanghé","K. WS Oudenburg",72,0,3,4,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Wim Vandoorne","K. RC Bissegem",80,1,3,4,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Dieter Wittesaele","K. WS Oudenburg",84,0,3,5,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute In","Robin Ameye","K. RC Bissegem",86,1,3,5,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute In","Gaëtan Tom Vercaemer","K. RC Bissegem",86,1,3,5,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute Out","Corentyn Duviler","K. RC Bissegem",86,1,3,5,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Substitute Out","Wim Vandoorne","K. RC Bissegem",86,1,3,5,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Goal","Bruno Dhoop","K. RC Bissegem",88,1,4,5,"K. WS Oudenburg"
"https://www.rbfa.be/nl/wedstrijd/7124573","K. RC Bissegem","K. WS Oudenburg","Yellow Card","Bodhi Boey","K. WS Oudenburg",90,0,4,5,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Goal","Lennert Van De Putte","K. VC Ardooie A",12,0,0,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Goal","Edi Tahiri","K. SV Bredene A",16,1,1,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Yellow Card","Matisse Maelfait","K. VC Ardooie A",31,0,1,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Vadim Vanneste","K. VC Ardooie A",45,0,1,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Maxim Ver Eecke","K. VC Ardooie A",45,0,1,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Edouard Holvoet","K. VC Ardooie A",45,0,1,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Matisse Maelfait","K. VC Ardooie A",45,0,1,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Yellow Card","Melek Labihi","K. SV Bredene A",55,1,1,1,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Goal","Lennert Van De Putte","K. VC Ardooie A",62,0,1,2,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Goal","Glenn Maddens","K. VC Ardooie A",70,0,1,3,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Mohamad Attar Banksli","K. SV Bredene A",72,1,1,3,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Atikou Koura","K. SV Bredene A",72,1,1,3,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Edi Tahiri","K. SV Bredene A",72,1,1,3,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Ahmed Raef Van Cauwenberghe","K. SV Bredene A",72,1,1,3,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Gilles Rosseel","K. VC Ardooie A",74,0,1,3,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Clément Tournicourt","K. VC Ardooie A",74,0,1,3,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Goal","Lennert Van De Putte","K. VC Ardooie A",81,0,1,4,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute In","Griffin George","K. VC Ardooie A",84,0,1,4,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124578","K. SV Bredene A","K. VC Ardooie A","Substitute Out","Guillaume Tournicourt","K. VC Ardooie A",84,0,1,4,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Yellow Card","Gilles Soens","K. SV Moorsele A",54,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute In","Jonas Hanson","K. SV Moorsele A",65,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute Out","Bas Descheemaeker","K. SV Moorsele A",65,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Goal","Jonas Hanson","K. SV Moorsele A",70,1,1,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Goal","Jarne Jodts","K. Eendr. Wervik A",74,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Yellow Card","Valentin Mahieu","K. Eendr. Wervik A",74,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Yellow Card","Yentl Dewilde","K. Eendr. Wervik A",76,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute In","Tristan Prinsier","K. Eendr. Wervik A",81,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute Out","Aristote Madiani","K. Eendr. Wervik A",81,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute In","Andreas Gheldof","K. SV Moorsele A",82,1,1,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute In","Kevin Lefever","K. SV Moorsele A",82,1,1,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute Out","Obe Eggermont","K. SV Moorsele A",82,1,1,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute Out","Bjarne Vanderstraeten","K. SV Moorsele A",82,1,1,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute In","Geoffrey Coppin","K. Eendr. Wervik A",83,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Substitute Out","Kyan Defoort","K. Eendr. Wervik A",83,0,1,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124575","K. SV Moorsele A","K. Eendr. Wervik A","Yellow Card","Simon Verhelst","K. SV Moorsele A",89,1,1,1,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Goal","Siebe Depraetere","K.R.C. Waregem A",27,1,1,0,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Yellow Card","Arne Hélin","Club Roeselare",35,0,1,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Penalty","Kasper Claeys","K.R.C. Waregem A",36,1,2,0,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Goal","Robbe Debue","K.R.C. Waregem A",55,1,3,0,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Yellow Card","Emiel Delmulle","K.R.C. Waregem A",61,1,3,0,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Goal","Brent Mandeville","Club Roeselare",61,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Vic Declerck","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Dwight Dewerchin","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Dylan Vens","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Brent Mandeville","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Gianni Vandecasteele","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Michiel Verlinde","Club Roeselare",62,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Yellow Card","Jobbe Dekimpe","Club Roeselare",72,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Noah Debosschere","K.R.C. Waregem A",75,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Kasper Claeys","K.R.C. Waregem A",75,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Bjarne D'Huyvetter","K.R.C. Waregem A",83,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Obi Lein","K.R.C. Waregem A",83,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Yellow Card","Bram Helin","Club Roeselare",87,0,3,1,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute In","Mauro D'Huyvetter","K.R.C. Waregem A",88,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Substitute Out","Robbe Debue","K.R.C. Waregem A",88,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124577","K.R.C. Waregem A","Club Roeselare","Red Card","Kengi Callens","K.R.C. Waregem A",90,1,3,1,"Club Roeselare"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Goal","Mattice Bekaert","FC Sp. Heestert A",30,1,1,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Yellow Card","Kristi Kullaj","FC Sp. Heestert A",57,1,1,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Yellow Card","Arnaut Devenyns","K.R.C. Waregem A",61,0,1,0,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute In","Kenneth Deryckere","FC Sp. Heestert A",62,1,1,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute Out","Aaron Balcaen","FC Sp. Heestert A",62,1,1,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute In","Robbe Debue","K.R.C. Waregem A",62,0,1,0,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute Out","Matteo Dujardin","K.R.C. Waregem A",62,0,1,0,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Goal","Mattice Bekaert","FC Sp. Heestert A",65,1,2,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute In","Kengi Callens","K.R.C. Waregem A",67,0,2,0,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Substitute Out","Denzel Van Fleteren","K.R.C. Waregem A",67,0,2,0,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124529","FC Sp. Heestert A","K.R.C. Waregem A","Yellow Card","Fries Legein","FC Sp. Heestert A",76,1,2,0,"K.R.C. Waregem A"
